data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
28/10/2016,Sexta-feira,19:30,33ª Rodada,51,15,29,0,19,8,0,2,2
29/10/2016,Sábado,16:30,33ª Rodada,52,3,14,0,13,19,0,2,2
29/10/2016,Sábado,16:30,33ª Rodada,9,4,12,4,16,13,16,1,0
29/10/2016,Sábado,16:30,33ª Rodada,7,9,8,0,25,24,0,1,1
29/10/2016,Sábado,18:30,33ª Rodada,48,7,10,0,19,16,0,0,0
29/10/2016,Sábado,18:30,33ª Rodada,22,18,24,0,21,17,0,1,1
29/10/2016,Sábado,19:30,33ª Rodada,59,13,17,0,24,21,0,0,0
29/10/2016,Sábado,19:30,33ª Rodada,71,25,21,25,25,25,25,1,0
31/10/2016,Segunda-feira,20:00,33ª Rodada,40,1,26,1,13,25,13,1,0
05/11/2016,Sábado,17:00,34ª Rodada,51,14,7,0,19,19,0,0,0
05/11/2016,Sábado,19:30,34ª Rodada,56,26,9,26,25,25,25,4,0
06/11/2016,Domingo,11:00,34ª Rodada,54,22,25,25,25,25,25,1,2
06/11/2016,Domingo,17:00,34ª Rodada,52,12,15,12,13,19,13,4,2
06/11/2016,Domingo,17:00,34ª Rodada,61,21,18,21,25,21,25,1,0
06/11/2016,Domingo,17:00,34ª Rodada,18,24,1,24,17,13,17,1,0
06/11/2016,Domingo,17:00,34ª Rodada,19,29,4,29,8,16,8,3,2
06/11/2016,Domingo,19:30,34ª Rodada,6,8,13,8,24,24,24,1,0
06/11/2016,Domingo,19:30,34ª Rodada,29,10,3,10,16,13,16,2,0
07/11/2016,Segunda-feira,20:00,34ª Rodada,11,17,27,27,21,17,17,0,3
15/11/2016,Terça-feira,17:00,35ª Rodada,51,15,4,0,19,16,0,1,1
16/11/2016,Quarta-feira,19:30,35ª Rodada,48,7,8,8,19,24,24,0,2
16/11/2016,Quarta-feira,21:00,35ª Rodada,29,10,24,10,16,17,16,1,0
16/11/2016,Quarta-feira,21:45,35ª Rodada,52,1,14,14,13,19,19,0,1
16/11/2016,Quarta-feira,21:45,35ª Rodada,59,13,9,0,24,25,0,1,1
16/11/2016,Quarta-feira,21:45,35ª Rodada,39,27,12,12,17,13,13,0,1
17/11/2016,Quinta-feira,19:30,35ª Rodada,71,25,29,25,25,8,25,3,2
17/11/2016,Quinta-feira,19:30,35ª Rodada,56,26,17,0,25,21,0,1,1
17/11/2016,Quinta-feira,21:00,35ª Rodada,40,3,21,0,13,25,0,1,1
17/11/2016,Quinta-feira,21:00,35ª Rodada,22,18,22,0,21,25,0,1,1
20/11/2016,Domingo,17:00,36ª Rodada,9,4,27,4,16,17,16,2,0
20/11/2016,Domingo,17:00,36ª Rodada,52,12,25,0,13,25,0,2,2
20/11/2016,Domingo,17:00,36ª Rodada,11,17,1,17,21,13,21,3,0
20/11/2016,Domingo,17:00,36ª Rodada,61,21,7,21,25,19,25,1,0
20/11/2016,Domingo,17:00,36ª Rodada,54,22,15,22,25,19,25,1,0
20/11/2016,Domingo,17:00,36ª Rodada,19,29,13,29,8,24,8,4,0
20/11/2016,Domingo,19:30,36ª Rodada,6,8,26,8,24,25,24,2,0
20/11/2016,Domingo,19:30,36ª Rodada,51,14,10,0,19,16,0,2,2
20/11/2016,Domingo,19:30,36ª Rodada,18,24,3,0,17,13,0,3,3
21/11/2016,Segunda-feira,20:00,36ª Rodada,7,9,18,9,25,21,25,1,0
26/11/2016,Sábado,20:00,37ª Rodada,40,1,27,0,13,17,0,2,2
26/11/2016,Sábado,20:00,37ª Rodada,48,7,22,0,19,25,0,1,1
26/11/2016,Sábado,21:00,37ª Rodada,7,9,4,0,25,16,0,0,0
27/11/2016,Domingo,17:00,37ª Rodada,40,3,26,26,13,25,25,1,2
27/11/2016,Domingo,17:00,37ª Rodada,51,14,25,14,19,25,19,2,0
27/11/2016,Domingo,17:00,37ª Rodada,22,18,12,18,21,13,21,1,0
27/11/2016,Domingo,17:00,37ª Rodada,61,21,8,21,25,24,25,1,0
27/11/2016,Domingo,19:30,37ª Rodada,59,13,15,13,24,19,24,1,0
27/11/2016,Domingo,19:30,37ª Rodada,18,24,17,24,17,21,17,5,1
28/11/2016,Segunda-feira,20:00,37ª Rodada,29,10,29,29,16,8,8,0,1
11/12/2016,Domingo,17:00,38ª Rodada,9,4,14,0,16,19,0,0,0
11/12/2016,Domingo,17:00,38ª Rodada,6,8,3,0,24,13,0,0,0
11/12/2016,Domingo,17:00,38ª Rodada,52,12,9,12,13,25,13,3,2
11/12/2016,Domingo,17:00,38ª Rodada,31,15,18,0,19,21,0,1,1
11/12/2016,Domingo,17:00,38ª Rodada,11,17,7,7,21,19,19,0,1
11/12/2016,Domingo,17:00,38ª Rodada,54,22,10,22,25,16,25,2,0
11/12/2016,Domingo,17:00,38ª Rodada,71,25,1,25,25,13,25,1,0
11/12/2016,Domingo,17:00,38ª Rodada,60,26,24,26,25,17,25,5,0
11/12/2016,Domingo,17:00,38ª Rodada,39,27,13,27,17,24,17,2,0
11/12/2016,Domingo,17:00,38ª Rodada,19,29,21,21,8,25,25,1,2
