data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
09/11/2014,Domingo,17h00,33ª Rodada,19,29,26,26,8,25,25,1,2
09/11/2014,Domingo,17h00,33ª Rodada,59,13,8,13,24,24,24,1,0
09/11/2014,Domingo,17h00,33ª Rodada,17,27,14,0,17,19,0,2,2
09/11/2014,Domingo,19h30,33ª Rodada,14,9,25,9,25,25,25,1,0
09/11/2014,Domingo,19h30,33ª Rodada,52,12,11,12,13,24,13,3,1
09/11/2014,Domingo,19h30,33ª Rodada,69,16,6,16,9,5,9,3,0
12/11/2014,Quarta-feira,22h00,35ª Rodada,56,26,18,0,25,21,0,1,1
15/11/2014,Sábado,19h30,34ª Rodada,37,11,17,17,24,21,21,0,3
15/11/2014,Sábado,19h30,34ª Rodada,51,15,7,15,19,19,19,1,0
16/11/2014,Domingo,17h00,34ª Rodada,51,14,10,14,19,16,19,3,2
16/11/2014,Domingo,17h00,34ª Rodada,71,25,12,12,25,13,13,0,1
16/11/2014,Domingo,17h00,34ª Rodada,9,4,27,27,16,17,17,0,1
16/11/2014,Domingo,17h00,34ª Rodada,21,18,16,18,21,9,21,1,0
16/11/2014,Domingo,17h00,34ª Rodada,36,6,9,9,5,25,25,1,2
16/11/2014,Domingo,19h30,34ª Rodada,56,26,21,26,25,25,25,2,0
16/11/2014,Domingo,19h30,34ª Rodada,40,3,13,0,13,24,0,1,1
16/11/2014,Domingo,19h30,34ª Rodada,6,8,29,29,24,8,8,0,1
19/11/2014,Quarta-feira,19h30,35ª Rodada,9,4,25,0,16,25,0,1,1
19/11/2014,Quarta-feira,19h30,35ª Rodada,68,7,13,13,19,24,24,0,1
19/11/2014,Quarta-feira,21h00,35ª Rodada,37,11,6,6,24,5,5,0,1
19/11/2014,Quarta-feira,21h00,35ª Rodada,19,29,10,0,8,16,0,1,1
19/11/2014,Quarta-feira,21h00,35ª Rodada,50,16,9,9,9,25,25,0,1
19/11/2014,Quarta-feira,22h00,35ª Rodada,4,21,27,27,25,17,17,0,2
19/11/2014,Quarta-feira,22h00,35ª Rodada,40,3,14,3,13,19,13,4,0
20/11/2014,Quinta-feira,19h30,35ª Rodada,51,15,8,8,19,24,24,1,4
20/11/2014,Quinta-feira,21h50,35ª Rodada,13,17,12,12,21,13,13,1,2
22/11/2014,Sábado,19h30,36ª Rodada,21,18,3,18,21,13,21,2,1
22/11/2014,Sábado,21h00,36ª Rodada,36,6,4,4,5,16,16,1,2
23/11/2014,Domingo,17h00,36ª Rodada,52,12,16,12,13,9,13,2,1
23/11/2014,Domingo,17h00,36ª Rodada,24,14,11,0,19,24,0,1,1
23/11/2014,Domingo,17h00,36ª Rodada,16,25,26,26,25,25,25,0,1
23/11/2014,Domingo,17h00,36ª Rodada,17,27,15,0,17,19,0,2,2
23/11/2014,Domingo,17h00,36ª Rodada,59,13,29,13,24,8,24,2,0
23/11/2014,Domingo,19h30,36ª Rodada,14,9,17,9,25,21,25,1,0
23/11/2014,Domingo,19h30,36ª Rodada,6,8,7,8,24,19,24,2,0
23/11/2014,Domingo,19h30,36ª Rodada,29,10,21,10,16,25,16,2,0
29/11/2014,Sábado,19h30,37ª Rodada,21,18,21,18,21,25,21,3,1
29/11/2014,Sábado,19h30,37ª Rodada,37,11,27,0,24,17,0,2,2
29/11/2014,Sábado,21h00,37ª Rodada,8,14,29,14,19,8,19,4,0
30/11/2014,Domingo,17h00,37ª Rodada,71,25,7,25,25,19,25,2,0
30/11/2014,Domingo,17h00,37ª Rodada,51,15,9,15,19,25,19,5,2
30/11/2014,Domingo,17h00,37ª Rodada,6,8,12,0,24,13,0,1,1
30/11/2014,Domingo,17h00,37ª Rodada,56,26,13,0,25,24,0,1,1
30/11/2014,Domingo,19h30,37ª Rodada,36,6,17,6,5,21,5,1,0
30/11/2014,Domingo,19h30,37ª Rodada,9,4,16,4,16,9,16,1,0
30/11/2014,Domingo,19h30,37ª Rodada,40,3,10,10,13,16,16,1,2
06/12/2014,Sábado,17h00,38ª Rodada,59,13,18,18,24,21,21,1,2
06/12/2014,Sábado,17h00,38ª Rodada,14,9,11,9,25,24,25,2,1
07/12/2014,Domingo,17h00,38ª Rodada,19,29,25,25,8,25,25,0,1
07/12/2014,Domingo,17h00,38ª Rodada,4,21,4,0,25,16,0,1,1
07/12/2014,Domingo,17h00,38ª Rodada,29,10,6,10,16,5,16,3,2
07/12/2014,Domingo,17h00,38ª Rodada,52,12,15,12,13,19,13,2,1
07/12/2014,Domingo,17h00,38ª Rodada,13,17,14,0,21,19,0,1,1
07/12/2014,Domingo,17h00,38ª Rodada,39,27,26,27,17,25,17,1,0
07/12/2014,Domingo,17h00,38ª Rodada,69,16,8,16,9,24,9,4,2
07/12/2014,Domingo,17h00,38ª Rodada,49,7,3,0,19,13,0,0,0
