data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
08/11/2017,Quarta-feira,21:00,33ª Rodada,39,27,7,7,17,19,19,1,2
08/11/2017,Quarta-feira,21:00,33ª Rodada,9,4,9,9,16,25,25,0,1
08/11/2017,Quarta-feira,21:45,33ª Rodada,71,25,28,28,25,19,19,1,2
08/11/2017,Quarta-feira,21:45,33ª Rodada,19,29,21,29,8,25,8,3,1
08/11/2017,Quarta-feira,21:45,33ª Rodada,48,14,12,14,19,13,19,2,0
09/11/2017,Quinta-feira,20:00,33ª Rodada,40,3,2,3,13,9,13,3,2
09/11/2017,Quinta-feira,20:00,33ª Rodada,60,26,8,0,25,24,0,2,2
09/11/2017,Quinta-feira,21:00,33ª Rodada,51,15,10,0,19,16,0,2,2
11/11/2017,Sábado,17:00,34ª Rodada,32,7,4,4,19,16,16,0,1
11/11/2017,Sábado,19:00,34ª Rodada,7,9,5,9,25,24,25,1,0
12/11/2017,Domingo,17:00,34ª Rodada,68,28,26,0,19,25,0,1,1
12/11/2017,Domingo,17:00,34ª Rodada,3,17,29,0,21,8,0,1,1
12/11/2017,Domingo,17:00,34ª Rodada,58,2,27,2,9,17,9,2,0
12/11/2017,Domingo,17:00,34ª Rodada,61,21,14,21,25,19,25,2,0
12/11/2017,Domingo,18:00,34ª Rodada,36,6,3,0,5,13,0,2,2
12/11/2017,Domingo,19:00,34ª Rodada,29,10,22,0,16,25,0,1,1
12/11/2017,Domingo,19:00,34ª Rodada,52,12,15,12,13,19,13,3,1
13/11/2017,Segunda-feira,20:00,34ª Rodada,6,8,25,8,24,25,24,2,0
15/11/2017,Quarta-feira,17:00,35ª Rodada,54,22,4,22,25,16,25,2,1
15/11/2017,Quarta-feira,19:30,35ª Rodada,11,17,26,17,21,25,21,1,0
15/11/2017,Quarta-feira,19:30,35ª Rodada,52,12,5,0,13,24,0,2,2
15/11/2017,Quarta-feira,21:45,35ª Rodada,68,28,3,0,19,13,0,1,1
15/11/2017,Quarta-feira,21:45,35ª Rodada,7,9,15,9,25,19,25,3,1
16/11/2017,Quinta-feira,20:00,35ª Rodada,61,21,27,21,25,17,25,5,1
16/11/2017,Quinta-feira,20:00,35ª Rodada,32,7,2,2,19,9,9,1,2
16/11/2017,Quinta-feira,20:00,35ª Rodada,6,8,29,8,24,8,24,2,1
16/11/2017,Quinta-feira,21:00,35ª Rodada,29,10,14,10,16,19,16,1,0
16/11/2017,Quinta-feira,21:00,35ª Rodada,36,6,25,6,5,25,5,3,1
19/11/2017,Domingo,17:00,36ª Rodada,19,29,12,0,8,13,0,1,1
19/11/2017,Domingo,17:00,36ª Rodada,39,27,6,27,17,5,17,1,0
19/11/2017,Domingo,17:00,36ª Rodada,60,26,7,0,25,19,0,0,0
19/11/2017,Domingo,17:00,36ª Rodada,48,14,9,14,19,25,19,3,0
19/11/2017,Domingo,17:00,36ª Rodada,58,2,8,0,9,24,0,1,1
19/11/2017,Domingo,19:00,36ª Rodada,71,25,17,25,25,21,25,1,0
19/11/2017,Domingo,19:00,36ª Rodada,9,4,28,4,16,19,16,3,1
19/11/2017,Domingo,19:00,36ª Rodada,40,3,10,3,13,16,13,3,0
20/11/2017,Segunda-feira,17:00,36ª Rodada,51,15,22,15,19,25,19,2,0
20/11/2017,Segunda-feira,20:00,36ª Rodada,66,5,21,5,24,25,24,2,1
25/11/2017,Sábado,17:00,37ª Rodada,51,15,27,27,19,17,17,1,2
26/11/2017,Domingo,17:00,37ª Rodada,7,9,3,0,25,13,0,2,2
26/11/2017,Domingo,17:00,37ª Rodada,66,5,4,5,24,16,24,1,0
26/11/2017,Domingo,17:00,37ª Rodada,29,10,26,26,16,25,25,1,2
26/11/2017,Domingo,17:00,37ª Rodada,11,17,2,0,21,9,0,1,1
26/11/2017,Domingo,17:00,37ª Rodada,52,12,28,28,13,19,19,0,1
26/11/2017,Domingo,17:00,37ª Rodada,54,22,29,29,25,8,8,2,3
26/11/2017,Domingo,19:00,37ª Rodada,48,14,25,25,19,25,25,1,2
26/11/2017,Domingo,19:00,37ª Rodada,36,6,8,8,5,24,24,0,1
27/11/2017,Segunda-feira,20:00,37ª Rodada,61,21,7,21,25,19,25,2,0
03/12/2017,Domingo,17:00,38ª Rodada,6,8,10,8,24,16,24,2,1
03/12/2017,Domingo,17:00,38ª Rodada,19,29,14,14,8,19,19,1,2
03/12/2017,Domingo,17:00,38ª Rodada,56,26,6,0,25,5,0,1,1
03/12/2017,Domingo,17:00,38ª Rodada,71,25,5,0,25,24,0,1,1
03/12/2017,Domingo,17:00,38ª Rodada,9,4,21,4,16,25,16,3,0
03/12/2017,Domingo,17:00,38ª Rodada,32,7,12,0,19,13,0,2,2
03/12/2017,Domingo,17:00,38ª Rodada,39,27,9,27,17,25,17,1,0
03/12/2017,Domingo,17:00,38ª Rodada,58,2,15,0,9,19,0,1,1
03/12/2017,Domingo,17:00,38ª Rodada,40,3,17,3,13,21,13,4,3
03/12/2017,Domingo,17:00,38ª Rodada,68,28,22,28,19,25,19,2,1
