data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
10/11/2013,Domingo,18:00,33ª Rodada,72,4,26,4,16,25,16,3,0
10/11/2013,Domingo,18:00,33ª Rodada,52,12,17,12,13,21,13,3,0
10/11/2013,Domingo,18:00,33ª Rodada,27,18,7,18,21,19,21,2,1
10/11/2013,Domingo,18:00,33ª Rodada,54,22,29,29,25,8,8,0,3
10/11/2013,Domingo,20:30,33ª Rodada,35,9,15,9,25,19,25,1,0
10/11/2013,Domingo,20:30,33ª Rodada,17,20,11,11,17,24,24,0,1
10/11/2013,Domingo,20:30,33ª Rodada,51,28,25,0,19,25,0,2,2
13/11/2013,Quarta-feira,20:30,34ª Rodada,69,16,22,16,9,25,9,2,0
13/11/2013,Quarta-feira,20:30,34ª Rodada,11,17,28,17,21,19,21,1,0
13/11/2013,Quarta-feira,22:00,34ª Rodada,51,7,23,0,19,25,0,0,0
13/11/2013,Quarta-feira,22:00,34ª Rodada,38,11,4,11,24,16,24,2,1
13/11/2013,Quarta-feira,22:50,34ª Rodada,29,10,9,9,16,25,25,0,1
13/11/2013,Quarta-feira,22:50,34ª Rodada,57,26,14,26,25,19,25,2,0
13/11/2013,Quarta-feira,22:50,34ª Rodada,19,29,12,12,8,13,13,1,3
14/11/2013,Quinta-feira,20:30,34ª Rodada,60,25,6,25,25,5,25,3,0
14/11/2013,Quinta-feira,22:00,34ª Rodada,40,3,18,3,13,21,13,2,1
14/11/2013,Quinta-feira,22:00,34ª Rodada,51,15,20,15,19,17,19,2,0
16/11/2013,Sábado,20:30,35ª Rodada,51,7,4,7,19,16,19,4,0
16/11/2013,Sábado,22:00,35ª Rodada,29,10,11,11,16,24,24,1,2
17/11/2013,Domingo,18:00,35ª Rodada,60,9,28,0,25,19,0,0,0
17/11/2013,Domingo,18:00,35ª Rodada,62,12,22,0,13,25,0,2,2
17/11/2013,Domingo,18:00,35ª Rodada,51,15,26,15,19,25,19,2,1
17/11/2013,Domingo,18:00,35ª Rodada,19,29,25,29,8,25,8,2,0
17/11/2013,Domingo,20:30,35ª Rodada,69,16,18,16,9,21,9,3,1
17/11/2013,Domingo,20:30,35ª Rodada,11,17,14,17,21,19,21,2,1
17/11/2013,Domingo,20:30,35ª Rodada,17,20,6,6,17,5,5,0,1
17/11/2013,Domingo,20:30,35ª Rodada,23,23,3,23,25,13,25,2,0
23/11/2013,Sábado,20:30,36ª Rodada,38,11,29,0,24,8,0,1,1
23/11/2013,Sábado,20:30,36ª Rodada,51,28,12,28,19,13,19,2,1
23/11/2013,Sábado,22:00,36ª Rodada,40,3,16,3,13,9,13,4,1
24/11/2013,Domingo,18:00,36ª Rodada,15,4,20,4,16,17,16,6,1
24/11/2013,Domingo,18:00,36ª Rodada,51,14,9,14,19,25,19,1,0
24/11/2013,Domingo,18:00,36ª Rodada,54,22,17,0,25,21,0,1,1
24/11/2013,Domingo,18:00,36ª Rodada,64,25,15,25,25,19,25,1,0
24/11/2013,Domingo,20:30,36ª Rodada,36,6,23,6,5,25,5,1,0
24/11/2013,Domingo,20:30,36ª Rodada,27,18,10,0,21,16,0,0,0
24/11/2013,Domingo,20:30,36ª Rodada,56,26,7,0,25,19,0,1,1
30/11/2013,Sábado,20:30,37ª Rodada,51,15,3,0,19,13,0,2,2
30/11/2013,Sábado,22:00,37ª Rodada,60,9,18,0,25,21,0,0,0
01/12/2013,Domingo,18:00,37ª Rodada,29,10,7,10,16,19,16,2,1
01/12/2013,Domingo,18:00,37ª Rodada,38,11,26,11,24,25,24,1,0
01/12/2013,Domingo,18:00,37ª Rodada,52,12,6,6,13,5,5,1,2
01/12/2013,Domingo,18:00,37ª Rodada,54,22,23,23,25,25,25,0,2
01/12/2013,Domingo,18:00,37ª Rodada,51,28,20,28,19,17,19,2,0
01/12/2013,Domingo,18:00,37ª Rodada,19,29,14,29,8,19,8,4,2
01/12/2013,Domingo,20:30,37ª Rodada,11,17,16,17,21,9,21,1,0
01/12/2013,Domingo,20:30,37ª Rodada,70,25,4,25,25,16,25,2,1
07/12/2013,Sábado,20:00,38ª Rodada,51,14,12,0,19,13,0,1,1
07/12/2013,Sábado,20:30,38ª Rodada,17,20,9,20,17,25,17,1,0
08/12/2013,Domingo,18:00,38ª Rodada,40,3,29,0,13,8,0,2,2
08/12/2013,Domingo,18:00,38ª Rodada,15,4,28,4,16,19,16,5,1
08/12/2013,Domingo,18:00,38ª Rodada,36,6,15,15,5,19,19,1,2
08/12/2013,Domingo,18:00,38ª Rodada,51,7,11,7,19,24,19,3,0
08/12/2013,Domingo,18:00,38ª Rodada,69,16,25,25,9,25,25,0,3
08/12/2013,Domingo,18:00,38ª Rodada,27,18,22,0,21,25,0,0,0
08/12/2013,Domingo,18:00,38ª Rodada,23,23,17,0,25,21,0,0,0
08/12/2013,Domingo,18:00,38ª Rodada,57,26,10,10,25,16,16,0,1
